 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2
413,2.624E-9,499.994,442,563,5.454E-9,488.814,438,563
414,2.624E-9,498.568,440,572,5.454E-9,488.928,443,555
415,2.624E-9,499.209,435,586,5.454E-9,489.082,439,559
416,2.624E-9,498.812,449,558,5.454E-9,488.723,436,545
417,2.624E-9,499.589,452,557,5.454E-9,489.919,437,560
418,2.624E-9,497.996,448,570,5.454E-9,489.375,447,545
419,2.624E-9,499.959,443,567,5.454E-9,488.942,436,558
420,2.624E-9,498.143,434,570,5.454E-9,489.124,437,548
421,2.624E-9,499.643,439,567,5.454E-9,489.909,442,567
422,2.624E-9,500.816,450,581,5.454E-9,489.573,439,552
423,2.624E-9,499.909,446,558,5.454E-9,488.801,444,550
424,2.624E-9,502.079,456,586,5.454E-9,489.992,421,545
425,2.624E-9,498.271,421,573,5.454E-9,488.723,436,555
426,2.624E-9,499.909,443,567,5.454E-9,488.351,426,553
427,2.624E-9,499.079,446,563,5.454E-9,488.040,435,554
428,2.624E-9,499.824,447,571,5.454E-9,489.068,436,563
429,2.624E-9,499.585,444,575,5.454E-9,488.895,435,555
430,2.624E-9,497.500,437,569,5.454E-9,487.847,434,548
431,2.624E-9,499.738,453,574,5.454E-9,489.257,436,562
